Time	Open	High	Low	Close	Volume
2007-04-26 00:00:00	1.12045	1.1227	1.11914	1.12206	37448
2007-04-27 00:00:00	1.12209	1.1227	1.11285	1.1162	208554
2007-04-29 00:00:00	1.11525	1.1168	1.11477	1.1157	10898
2007-04-30 00:00:00	1.1157	1.11965	1.1048	1.10941	306883
2007-05-01 00:00:00	1.10965	1.1132	1.10475	1.1126	333266
2007-05-02 00:00:00	1.11246	1.1142	1.1062	1.10815	569467
2007-05-03 00:00:00	1.10797	1.10895	1.1053	1.10795	345563
2007-05-04 00:00:00	1.10762	1.10835	1.10315	1.1076	255400
2007-05-06 00:00:00	1.1066	1.10735	1.1059	1.1062	18717
2007-05-07 00:00:00	1.1062	1.10655	1.10055	1.1018	240731
2007-05-08 00:00:00	1.1018	1.1067	1.1003	1.10606	298991
2007-05-09 00:00:00	1.1064	1.1093	1.10395	1.1059	452802
2007-05-10 00:00:00	1.1059	1.113	1.10484	1.11155	628507
2007-05-11 00:00:00	1.11155	1.1168	1.10877	1.1103	363979
2007-05-13 00:00:00	1.1103	1.11175	1.10985	1.11109	29346
2007-05-14 00:00:00	1.1113	1.1125	1.1052	1.10545	427051
2007-05-15 00:00:00	1.1055	1.10715	1.09635	1.09865	441760
2007-05-16 00:00:00	1.09822	1.1063	1.0968	1.10304	521661
2007-05-17 00:00:00	1.10292	1.1055	1.09669	1.099	415805
2007-05-18 00:00:00	1.099	1.1	1.0876	1.0885	628896
2007-05-20 00:00:00	1.08944	1.09	1.08827	1.0896	23060
2007-05-21 00:00:00	1.0896	1.0896	1.0825	1.08545	399896
2007-05-22 00:00:00	1.08545	1.0879	1.08285	1.08615	403870
2007-05-23 00:00:00	1.0863	1.0889	1.08125	1.0833	559049
2007-05-24 00:00:00	1.0835	1.0853	1.0805	1.0846	457226
2007-05-25 00:00:00	1.08455	1.087	1.0775	1.0801	494368
2007-05-27 00:00:00	1.0791	1.0805	1.07856	1.0799	27963
2007-05-28 00:00:00	1.0799	1.0812	1.07883	1.0806	260130
2007-05-29 00:00:00	1.0804	1.0835	1.07105	1.07405	570579
2007-05-30 00:00:00	1.07405	1.07585	1.06865	1.0737	614551
2007-05-31 00:00:00	1.0737	1.0741	1.06655	1.0705	517155
2007-06-01 00:00:00	1.07019	1.07075	1.0598	1.0607	455233
2007-06-03 00:00:00	1.06084	1.062	1.06032	1.0611	43956
2007-06-04 00:00:00	1.06105	1.0617	1.0548	1.05805	480720
2007-06-05 00:00:00	1.0579	1.0637	1.0562	1.0614	499172
2007-06-06 00:00:00	1.0615	1.06335	1.0561	1.057	721998
2007-06-07 00:00:00	1.057	1.0665	1.0562	1.0615	491668
2007-06-08 00:00:00	1.06145	1.0713	1.05945	1.0606	612680
2007-06-10 00:00:00	1.061	1.0625	1.0604	1.06093	24555
2007-06-11 00:00:00	1.0611	1.0635	1.05874	1.0597	400329
2007-06-12 00:00:00	1.0597	1.068	1.05882	1.06612	465089
2007-06-13 00:00:00	1.06635	1.0739	1.0647	1.0669	762646
2007-06-14 00:00:00	1.06687	1.069	1.06465	1.0668	624023
2007-06-15 00:00:00	1.0668	1.06895	1.0603	1.0676	546428
2007-06-17 00:00:00	1.0667	1.0687	1.06576	1.06635	29668
2007-06-18 00:00:00	1.06635	1.0752	1.06491	1.07085	684455
2007-06-19 00:00:00	1.07085	1.0721	1.0614	1.06205	669927
2007-06-20 00:00:00	1.0622	1.0687	1.0616	1.0672	506154
