Time	Open	High	Low	Close	Volume
2007-04-23 00:00:00	2.24992	2.25145	2.2419	2.24504	10470
2007-04-24 00:00:00	2.24489	2.24917	2.23693	2.24514	11467
2007-04-25 00:00:00	2.24492	2.24966	2.22846	2.23332	11255
2007-04-26 00:00:00	2.23329	2.2385	2.22536	2.23372	11248
2007-04-27 00:00:00	2.23373	2.23541	2.22553	2.22909	8928
2007-04-29 00:00:00	2.2292	2.22939	2.22323	2.22488	2309
2007-04-30 00:00:00	2.2248	2.23242	2.20952	2.21954	11065
2007-05-01 00:00:00	2.21963	2.22423	2.21277	2.22213	11203
2007-05-02 00:00:00	2.22219	2.22223	2.20046	2.20495	11032
2007-05-03 00:00:00	2.20475	2.20998	2.19608	2.20073	11192
2007-05-04 00:00:00	2.20067	2.20716	2.19348	2.20603	8721
2007-05-06 00:00:00	2.20631	2.20939	2.20519	2.20726	2402
2007-05-07 00:00:00	2.20737	2.20806	2.19441	2.19713	10944
2007-05-08 00:00:00	2.19729	2.20173	2.19169	2.20029	11060
2007-05-09 00:00:00	2.20023	2.20917	2.19852	2.20522	11058
2007-05-10 00:00:00	2.20545	2.20893	2.19218	2.20124	11063
2007-05-11 00:00:00	2.20108	2.21112	2.19453	2.19965	8719
2007-05-13 00:00:00	2.19999	2.20489	2.19892	2.20354	2256
2007-05-14 00:00:00	2.20367	2.20551	2.18642	2.18818	10890
2007-05-15 00:00:00	2.18814	2.19219	2.17168	2.18015	10897
2007-05-16 00:00:00	2.18016	2.18653	2.17667	2.18118	10844
2007-05-17 00:00:00	2.18129	2.18465	2.1657	2.16927	10739
2007-05-18 00:00:00	2.1693	2.17118	2.14819	2.14879	8497
2007-05-20 00:00:00	2.15089	2.15186	2.14893	2.15029	2308
2007-05-21 00:00:00	2.15036	2.15068	2.13334	2.13913	10662
2007-05-22 00:00:00	2.13907	2.14721	2.13457	2.14468	10689
2007-05-23 00:00:00	2.1447	2.15428	2.14388	2.15119	10751
