Time	Open	High	Low	Close	Volume
2007-03-02 00:00:00	0.7828	0.78435	0.78057	0.7813	59158
2007-03-04 00:00:00	0.7807	0.78231	0.77473	0.7756	25252
2007-03-05 00:00:00	0.7757	0.77825	0.76754	0.77181	233441
2007-03-06 00:00:00	0.77221	0.778	0.7712	0.7748	225332
2007-03-07 00:00:00	0.7749	0.7795	0.77384	0.77573	238166
2007-03-08 00:00:00	0.77572	0.7804	0.77473	0.77886	224777
2007-03-09 00:00:00	0.77882	0.78165	0.77734	0.7799	209106
2007-03-11 00:00:00	0.78049	0.7819	0.77928	0.78071	25896
2007-03-12 00:00:00	0.78038	0.78765	0.77979	0.78487	231862
2007-03-13 00:00:00	0.78502	0.78805	0.77933	0.78153	227083
2007-03-14 00:00:00	0.78121	0.78715	0.78002	0.78535	236274
2007-03-15 00:00:00	0.78559	0.79069	0.78417	0.79051	225391
2007-03-16 00:00:00	0.79054	0.79727	0.78879	0.79529	205151
2007-03-18 00:00:00	0.79461	0.79588	0.79271	0.79419	22760
2007-03-19 00:00:00	0.79402	0.80244	0.79368	0.79709	232353
2007-03-20 00:00:00	0.79715	0.80384	0.79593	0.80275	223397
2007-03-21 00:00:00	0.8029	0.80841	0.79969	0.80649	236946
2007-03-22 00:00:00	0.8065	0.8089	0.80443	0.80631	223969
2007-03-23 00:00:00	0.80646	0.80752	0.80371	0.8043	204366
2007-03-25 00:00:00	0.80424	0.80541	0.80361	0.80426	17510
2007-03-26 00:00:00	0.80402	0.81046	0.80255	0.808	56012
2007-03-27 00:00:00	0.80795	0.8105	0.80592	0.80605	56648
2007-03-28 00:00:00	0.80585	0.80763	0.8036	0.80585	57360
2007-03-29 00:00:00	0.80585	0.80973	0.8053	0.80667	55951
2007-03-30 00:00:00	0.80667	0.81178	0.8063	0.80863	50852
2007-04-01 00:00:00	0.8094	0.81387	0.809	0.81377	3772
2007-04-02 00:00:00	0.81367	0.81807	0.81337	0.81427	6958
2007-04-03 00:00:00	0.81437	0.81537	0.80627	0.81187	8155
2007-04-04 00:00:00	0.81177	0.82097	0.81167	0.81667	8425
2007-04-05 00:00:00	0.81677	0.82017	0.81647	0.81857	4345
2007-04-06 00:00:00	0.81847	0.81967	0.81517	0.81577	2290
2007-04-08 00:00:00	0.81557	0.81637	0.81517	0.81587	251
2007-04-09 00:00:00	0.81577	0.82407	0.81557	0.82317	4255
2007-04-10 00:00:00	0.82327	0.82657	0.82247	0.82447	6198
2007-04-11 00:00:00	0.82437	0.82717	0.82317	0.82457	6159
